Problem,Instance,Algorithm,Initial State,Final State,Initial Value,Final Value,Value Improvement,Optimal Steps,Local Steps,Optimality Gap,Solution Found,Steps,Runtime,Value History
8-Puzzle,24,Simulated Annealing (Linear),"(3, 2, 1, 8, 5, 0, 4, 6, 7)","(0, 1, 2, 3, 4, 5, 6, 7, 8)",-11,0,-11,inf,243,inf,True,243,0.0057680606842041016,"[-11, -12, -11, -10, -9, -8, -7, -6, -7, -6, -7, -6, -7, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -7, -8, -7, -6, -7, -6, -5, -6, -7, -8, -7, -6, -7, -6, -7, -6, -5, -6, -5, -6, -5, -6, -7, -6, -7, -6, -5, -6, -5, -6, -5, -6, -5, -6, -7, -6, -5, -6, -5, -6, -5, -6, -5, -6, -5, -6, -5, -4, -5, -4, -5, -4, -5, -4, -5, -6, -5, -4, -5, -4, -5, -4, -5, -6, -5, -4, -5, -4, -5, -6, -5, -4, -5, -4, -5, -6, -7, -8, -7, -8, -7, -8, -7, -8, -7, -6, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -6, -5, -6, -5, -4, -5, -6, -5, -4, -5, -4, -5, -4, -5, -6, -7, -6, -5, -4, -5, -4, -5, -6, -5, -6, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -3, -2, -1, 0, -1, 0, -1, 0, -1, 0, -1, -2, -1, 0, -1, -2, -3, -2, -3, -2, -1, -2, -3, -2, -1, 0, -1, 0, -1, 0, -1, 0, -1, 0, -1, 0, -1, 0, -1, -2, -1, 0, -1, 0, -1, -2, -1, 0, -1, 0, -1, 0, -1, -2, -1, 0, -1, 0, -1, 0, -1, 0, -1, 0, -1, 0, -1, 0, -1, 0, -1, 0, -1, 0, -1, 0, -1, 0, -1, 0, -1, 0, -1, 0]"
8-Puzzle,25,Hill Climbing (Steepest),"(5, 4, 3, 8, 6, 7, 2, 1, 0)","(5, 4, 0, 8, 6, 3, 2, 1, 7)",-20,-18,-2,inf,2,inf,False,2,6.389617919921875e-05,"[-20, -19, -18]"
8-Puzzle,25,Hill Climbing (First Choice),"(5, 4, 3, 8, 6, 7, 2, 1, 0)","(5, 4, 0, 8, 6, 3, 2, 1, 7)",-20,-18,-2,inf,2,inf,False,2,6.008148193359375e-05,"[-20, -19, -18]"
8-Puzzle,25,Hill Climbing (Random Restart),"(5, 4, 3, 8, 6, 7, 2, 1, 0)","(0, 1, 2, 3, 4, 5, 6, 7, 8)",-20,0,-20,inf,23,inf,True,23,0.000484466552734375,"[-17, -16, -15, -14, -16, -15, -14, -16, -11, -10, -17, -16, -14, -13, -17, -16, -17, -16, -13, -12, -3, -2, -1, 0]"
8-Puzzle,25,Simulated Annealing (Exponential),"(5, 4, 3, 8, 6, 7, 2, 1, 0)","(3, 8, 5, 6, 0, 2, 7, 4, 1)",-20,-12,-8,inf,972,inf,False,972,0.005110979080200195,"[-20, -21, -20, -19, -18, -19, -18, -19, -18, -17, -16, -15, -14, -15, -14, -15, -16, -15, -14, -15, -14, -13, -14, -13, -14, -13, -14, -13, -12, -13, -12, -11, -12, -11, -12, -11, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -14, -13, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -16, -15, -14, -15, -16, -15, -14, -13, -12, -13, -14, -15, -16, -17, -16, -15, -16, -17, -18, -17, -18, -17, -16, -17, -18, -17, -16, -17, -18, -17, -16, -15, -14, -15, -14, -13, -14, -13, -14, -13, -12, -13, -14, -15, -14, -15, -16, -15, -16, -17, -16, -15, -14, -13, -12, -13, -14, -13, -12, -13, -12, -11, -12, -13, -14, -15, -14, -13, -12, -13, -12, -13, -14, -13, -14, -13, -12, -13, -12, -13, -12, -13, -14, -13, -14, -13, -14, -15, -14, -13, -14, -13, -12, -13, -12, -13, -14, -15, -14, -15, -16, -15, -16, -17, -16, -15, -16, -17, -16, -15, -14, -15, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -15, -14, -15, -16, -17, -16, -15, -16, -15, -16, -17, -18, -17, -18, -17, -16, -17, -16, -17, -16, -17, -16, -17, -18, -17, -16, -17, -18, -17, -18, -17, -18, -19, -18, -19, -18, -19, -18, -17, -16, -17, -16, -17, -18, -17, -16, -17, -18, -17, -18, -17, -18, -17, -18, -17, -16, -17, -16, -17, -18, -19, -18, -17, -16, -17, -16, -17, -16, -17, -16, -17, -18, -17, -16, -17, -18, -17, -16, -17, -16, -17, -16, -17, -18, -17, -16, -17, -16, -17, -16, -17, -18, -17, -16, -15, -16, -15, -16, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -13, -12, -11, -10, -11, -10, -11, -10, -11, -10, -11, -12, -11, -10, -11, -10, -11, -10, -11, -10, -11, -12, -11, -12, -11, -12, -13, -12, -13, -14, -13, -12, -11, -12, -13, -14, -15, -16, -17, -16, -17, -16, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -16, -17, -16, -17, -16, -17, -16, -15, -14, -15, -16, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -16, -15, -16, -15, -16, -15, -14, -15, -14, -15, -14, -15, -14, -13, -12, -11, -10, -11, -10, -11, -10, -11, -12, -13, -12, -13, -12, -11, -12, -11, -12, -11, -12, -13, -14, -15, -14, -13, -12, -13, -12, -13, -14, -13, -12, -13, -12, -13, -12, -13, -12, -11, -10, -11, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -11, -10, -11, -10, -9, -8, -7, -6, -7, -8, -9, -8, -9, -8, -9, -10, -9, -10, -9, -10, -11, -12, -13, -12, -13, -14, -13, -14, -15, -16, -15, -16, -17, -16, -17, -16, -15, -14, -15, -14, -15, -14, -13, -12, -11, -10, -11, -10, -9, -10, -9, -10, -11, -10, -11, -10, -11, -10, -9, -10, -9, -10, -9, -10, -11, -10, -11, -10, -11, -10, -11, -12, -11, -12, -11, -10, -9, -10, -11, -10, -9, -10, -11, -10, -9, -10, -9, -10, -9, -8, -9, -10, -11, -10, -11, -12, -13, -12, -13, -14, -15, -14, -13, -12, -13, -12, -11, -12, -13, -12, -13, -12, -11, -12, -11, -12, -13, -12, -13, -12, -13, -12, -13, -12, -11, -12, -13, -14, -13, -12, -11, -12, -13, -12, -13, -14, -13, -12, -11, -12, -13, -12, -11, -12, -11, -12, -11, -12, -11, -12, -11, -12, -11, -12, -11, -12, -11, -12, -13, -12, -13, -12, -13, -12, -11, -12, -11, -12, -11, -12, -13, -14, -13, -14, -13, -12, -11, -10, -9, -10, -9, -10, -9, -10, -9, -8, -7, -8, -9, -8, -7, -8, -7, -6, -5, -6, -5, -6, -7, -8, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -11, -10, -11, -12, -13, -12, -13, -12, -11, -12, -13, -12, -13, -12, -13, -12, -11, -10, -11, -12, -11, -12, -13, -12, -13, -12, -11, -12, -11, -12, -13, -12, -13, -12, -11, -12, -11, -12, -11, -12, -11, -12, -11, -10, -11, -10, -11, -12, -11, -12, -13, -14, -15, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -15, -16, -15, -16, -15, -16, -15, -14, -13, -12, -11, -10, -11, -10, -11, -12, -11, -12, -11, -12, -11, -12, -11, -12, -11, -12, -11, -12, -11, -12, -11, -12, -13, -12, -13, -12, -13, -14, -13, -12, -13, -14, -15, -14, -15, -14, -13, -14, -15, -14, -15, -14, -15, -14, -15, -14, -13, -14, -15, -14, -15, -14, -13, -14, -15, -14, -13, -14, -15, -14, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -14, -13, -14, -13, -12, -13, -12, -13, -14, -15, -14, -15, -14, -13, -14, -15, -14, -15, -14, -15, -14, -15, -16, -17, -16, -15, -16, -15, -14, -15, -16, -15, -14, -13, -14, -13, -12, -11, -12, -13, -12, -13, -12, -11, -12, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -9, -10, -11, -10, -11, -10, -11, -10, -11, -12, -11, -12, -13, -14, -13, -12, -11, -12, -11, -10, -11, -10, -11, -10, -11, -12, -11, -10, -9, -10, -9, -8, -9, -8, -9, -10, -9, -10, -11, -12, -11, -12, -11, -12, -11, -12, -11, -10, -11, -12, -11, -10, -11, -12, -11, -12, -11, -10, -11, -10, -11, -12, -11, -12, -13, -12, -11, -10, -11, -12, -13, -14, -13, -12, -13, -12, -13, -12]"
8-Puzzle,25,Simulated Annealing (Linear),"(5, 4, 3, 8, 6, 7, 2, 1, 0)","(0, 1, 2, 3, 4, 5, 6, 7, 8)",-20,0,-20,inf,266,inf,True,266,0.005182504653930664,"[-20, -21, -20, -19, -18, -19, -18, -19, -18, -19, -18, -19, -18, -19, -18, -19, -18, -19, -18, -19, -18, -19, -18, -19, -20, -19, -18, -19, -18, -19, -18, -19, -18, -19, -18, -19, -18, -19, -18, -19, -20, -21, -20, -19, -18, -19, -18, -19, -18, -19, -18, -19, -18, -19, -18, -19, -18, -19, -18, -19, -18, -19, -18, -19, -18, -19, -18, -19, -18, -19, -20, -19, -18, -19, -18, -19, -18, -19, -18, -19, -18, -19, -20, -19, -20, -19, -18, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -11, -12, -11, -10, -9, -8, -9, -10, -9, -10, -9, -8, -9, -8, -9, -8, -9, -10, -11, -12, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -12, -11, -12, -11, -12, -11, -10, -11, -10, -11, -10, -11, -10, -9, -8, -9, -8, -9, -8, -9, -8, -7, -6, -7, -6, -5, -4, -5, -4, -5, -6, -5, -4, -5, -6, -5, -4, -5, -6, -5, -4, -5, -4, -5, -6, -5, -4, -5, -6, -5, -4, -3, -4, -3, -4, -3, -2, -3, -4, -3, -4, -3, -2, -1, -2, -3, -4, -3, -4, -3, -2, -1, 0, -1, 0, -1, 0, -1, -2, -1, 0, -1, 0, -1, 0, -1, 0, -1, 0, -1, 0, -1, 0, -1, 0, -1, 0, -1, 0, -1, -2, -1, 0, -1, 0, -1, 0, -1, -2, -1, 0, -1, 0, -1, 0, -1, 0, -1, 0, -1, 0, -1, 0, -1, 0, -1, 0]"
8-Puzzle,26,Hill Climbing (Steepest),"(6, 0, 4, 8, 3, 5, 7, 2, 1)","(6, 4, 0, 8, 3, 5, 7, 2, 1)",-15,-14,-1,inf,1,inf,False,1,4.887580871582031e-05,"[-15, -14]"
8-Puzzle,26,Hill Climbing (First Choice),"(6, 0, 4, 8, 3, 5, 7, 2, 1)","(6, 4, 0, 8, 3, 5, 7, 2, 1)",-15,-14,-1,inf,1,inf,False,1,5.0067901611328125e-05,"[-15, -14]"
8-Puzzle,26,Hill Climbing (Random Restart),"(6, 0, 4, 8, 3, 5, 7, 2, 1)","(0, 1, 2, 4, 3, 5, 7, 6, 8)",-15,-4,-11,inf,26,inf,False,26,0.0005521774291992188,"[-9, -16, -7, -6, -16, -15, -14, -16, -8, -7, -6, -5, -4, -18, -17, -16, -18, -17, -16, -12, -11, -10, -9, -11, -10, -9, -8]"
8-Puzzle,26,Simulated Annealing (Exponential),"(6, 0, 4, 8, 3, 5, 7, 2, 1)","(8, 0, 5, 4, 7, 1, 2, 3, 6)",-15,-17,2,inf,970,inf,False,970,0.00504302978515625,"[-15, -14, -15, -14, -15, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -18, -19, -18, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -18, -17, -18, -19, -20, -19, -20, -21, -20, -21, -20, -19, -20, -21, -20, -21, -20, -21, -20, -21, -20, -21, -22, -21, -20, -21, -22, -21, -20, -21, -22, -21, -20, -21, -20, -21, -20, -21, -20, -19, -20, -19, -18, -19, -18, -19, -18, -19, -20, -19, -20, -21, -22, -21, -20, -21, -20, -21, -20, -21, -22, -21, -20, -21, -20, -21, -20, -21, -20, -21, -20, -21, -20, -21, -20, -21, -20, -21, -20, -21, -20, -21, -20, -21, -22, -21, -20, -21, -20, -21, -22, -21, -22, -21, -20, -21, -20, -21, -20, -21, -20, -21, -20, -21, -22, -21, -22, -21, -20, -21, -22, -21, -20, -21, -20, -21, -20, -19, -20, -19, -18, -19, -18, -19, -18, -19, -18, -19, -18, -19, -18, -19, -18, -17, -18, -17, -16, -17, -16, -17, -16, -17, -18, -17, -18, -19, -18, -19, -18, -19, -18, -19, -18, -17, -18, -19, -18, -17, -18, -19, -18, -19, -18, -19, -18, -19, -18, -19, -18, -19, -18, -19, -20, -19, -20, -19, -18, -19, -20, -19, -20, -21, -20, -21, -20, -19, -18, -17, -16, -17, -16, -15, -16, -15, -14, -15, -14, -13, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -13, -14, -13, -14, -13, -12, -13, -14, -15, -14, -15, -14, -15, -16, -15, -14, -15, -16, -15, -14, -15, -14, -15, -14, -15, -14, -13, -14, -15, -14, -15, -14, -13, -14, -13, -14, -15, -14, -13, -12, -13, -14, -15, -14, -15, -14, -13, -12, -13, -12, -13, -14, -13, -12, -11, -10, -11, -12, -13, -12, -11, -12, -11, -12, -13, -12, -13, -12, -13, -14, -15, -14, -13, -14, -13, -12, -11, -12, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -9, -8, -9, -10, -9, -10, -9, -8, -9, -10, -11, -12, -11, -10, -11, -10, -9, -10, -11, -10, -11, -12, -11, -10, -11, -10, -11, -10, -11, -12, -11, -10, -9, -10, -11, -10, -11, -12, -13, -12, -13, -14, -15, -14, -13, -12, -13, -12, -13, -14, -15, -14, -13, -12, -11, -10, -11, -10, -11, -12, -13, -12, -11, -10, -11, -10, -9, -8, -7, -6, -7, -6, -7, -8, -9, -8, -9, -10, -9, -8, -7, -8, -9, -8, -9, -10, -11, -12, -13, -12, -11, -10, -9, -10, -9, -10, -11, -10, -9, -8, -9, -10, -11, -10, -9, -8, -9, -8, -9, -8, -9, -10, -9, -10, -11, -10, -11, -12, -11, -12, -13, -12, -11, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -11, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -11, -12, -13, -12, -13, -12, -13, -12, -13, -12, -11, -12, -11, -12, -11, -12, -11, -12, -11, -12, -13, -14, -13, -14, -15, -14, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -11, -12, -13, -14, -13, -14, -15, -14, -13, -12, -13, -12, -13, -14, -15, -14, -13, -14, -15, -16, -15, -14, -15, -16, -17, -16, -15, -14, -15, -16, -17, -16, -15, -16, -15, -16, -17, -18, -17, -16, -17, -16, -17, -16, -17, -18, -17, -16, -17, -16, -17, -16, -15, -16, -17, -16, -17, -16, -15, -16, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -16, -15, -16, -15, -16, -15, -14, -13, -14, -13, -12, -11, -10, -11, -12, -11, -10, -11, -10, -11, -10, -11, -12, -11, -12, -11, -12, -13, -14, -15, -14, -15, -16, -15, -14, -15, -14, -15, -16, -15, -14, -15, -16, -15, -16, -15, -14, -15, -14, -13, -14, -15, -16, -15, -16, -15, -14, -15, -16, -17, -16, -17, -16, -15, -14, -13, -12, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -12, -11, -12, -11, -12, -11, -12, -11, -10, -11, -12, -11, -10, -11, -12, -13, -12, -13, -12, -13, -14, -15, -14, -15, -16, -17, -16, -15, -14, -15, -16, -15, -14, -15, -14, -15, -16, -15, -16, -17, -16, -15, -16, -17, -16, -15, -16, -15, -14, -15, -14, -13, -12, -13, -12, -13, -14, -15, -14, -15, -16, -15, -16, -15, -14, -15, -14, -13, -14, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -11, -12, -11, -12, -11, -12, -11, -12, -11, -12, -11, -12, -11, -10, -11, -10, -11, -10, -9, -8, -9, -10, -11, -10, -11, -10, -9, -10, -9, -8, -9, -10, -11, -10, -9, -10, -11, -10, -11, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -11, -10, -11, -10, -11, -12, -11, -12, -13, -14, -15, -16, -17, -18, -17, -18, -17, -18, -17, -16, -17, -16, -17, -16, -15, -14, -15, -16, -15, -16, -15, -16, -15, -16, -15, -14, -15, -14, -13, -14, -15, -16, -15, -16, -15, -16, -15, -16, -15, -16, -15, -16, -15, -16, -15, -16, -15, -16, -15, -16, -15, -16, -15, -16, -17, -16, -15, -16, -15, -14, -13, -14, -13, -12, -11, -10, -11, -12, -13, -14, -13, -12, -11, -10, -11, -12, -11, -10, -11, -12, -11, -12, -11, -10, -11, -10, -11, -10, -11, -12, -13, -12, -13, -14, -13, -14, -13, -12, -13, -12, -11, -12, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -15, -16, -17, -16, -17, -16, -17, -18, -17, -16, -17, -18, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -18, -17, -18, -17]"
8-Puzzle,26,Simulated Annealing (Linear),"(6, 0, 4, 8, 3, 5, 7, 2, 1)","(3, 1, 2, 8, 4, 5, 6, 7, 0)",-15,-4,-11,inf,229,inf,False,229,0.0050280094146728516,"[-15, -16, -15, -16, -17, -16, -17, -16, -15, -14, -15, -16, -15, -16, -17, -16, -15, -16, -17, -16, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -11, -12, -13, -12, -13, -14, -13, -14, -13, -14, -13, -12, -13, -12, -13, -12, -13, -14, -13, -12, -13, -12, -13, -12, -13, -12, -13, -14, -13, -12, -13, -12, -13, -14, -13, -12, -13, -12, -11, -10, -11, -10, -11, -10, -11, -12, -11, -10, -11, -10, -11, -10, -11, -10, -11, -12, -11, -12, -11, -12, -13, -14, -13, -12, -13, -12, -13, -12, -13, -14, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -11, -10, -11, -10, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -7, -8, -7, -6, -7, -8, -9, -10, -9, -8, -9, -8, -9, -8, -7, -8, -7, -6, -7, -6, -7, -6, -7, -6, -7, -6, -7, -8, -7, -6, -5, -6, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -6, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4]"
8-Puzzle,27,Hill Climbing (Steepest),"(0, 2, 6, 7, 5, 3, 4, 1, 8)","(0, 2, 6, 7, 5, 3, 4, 1, 8)",-14,-14,0,20.0,0,-20.0,False,0,4.220008850097656e-05,[-14]
8-Puzzle,27,Hill Climbing (First Choice),"(0, 2, 6, 7, 5, 3, 4, 1, 8)","(0, 2, 6, 7, 5, 3, 4, 1, 8)",-14,-14,0,20.0,0,-20.0,False,0,4.5299530029296875e-05,[-14]
8-Puzzle,27,Hill Climbing (Random Restart),"(0, 2, 6, 7, 5, 3, 4, 1, 8)","(1, 3, 2, 5, 4, 0, 6, 7, 8)",-14,-5,-9,20.0,23,3.0,False,23,0.0007109642028808594,"[-11, -10, -12, -11, -10, -12, -11, -13, -12, -14, -13, -12, -11, -7, -6, -5, -15, -14, -14, -21, -20, -19, -18, -16]"
8-Puzzle,27,Simulated Annealing (Exponential),"(0, 2, 6, 7, 5, 3, 4, 1, 8)","(4, 0, 1, 3, 6, 8, 7, 5, 2)",-14,-11,-3,20.0,965,945.0,False,965,0.006076812744140625,"[-14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -16, -15, -16, -15, -14, -15, -14, -15, -16, -15, -14, -15, -16, -17, -16, -15, -14, -15, -14, -15, -16, -15, -16, -15, -16, -15, -16, -15, -16, -15, -14, -15, -16, -15, -14, -15, -14, -15, -14, -15, -16, -17, -16, -17, -16, -17, -16, -17, -18, -19, -18, -19, -18, -19, -18, -17, -16, -15, -16, -15, -14, -15, -16, -15, -14, -15, -16, -15, -16, -15, -16, -15, -16, -15, -14, -13, -14, -13, -14, -13, -14, -13, -14, -15, -14, -13, -12, -11, -12, -13, -14, -13, -14, -13, -14, -13, -12, -13, -14, -13, -12, -13, -12, -13, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -13, -12, -13, -14, -13, -14, -13, -14, -13, -14, -15, -14, -15, -14, -15, -16, -15, -14, -15, -14, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -11, -10, -11, -12, -11, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -14, -15, -14, -15, -14, -15, -14, -13, -12, -13, -12, -13, -12, -13, -14, -13, -14, -13, -14, -13, -12, -11, -12, -11, -12, -11, -12, -11, -12, -11, -12, -11, -12, -11, -12, -11, -10, -9, -8, -9, -8, -9, -8, -9, -10, -9, -8, -9, -8, -7, -6, -7, -8, -9, -8, -9, -10, -9, -10, -9, -10, -9, -10, -9, -8, -9, -8, -9, -10, -11, -10, -11, -10, -11, -12, -13, -12, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -15, -14, -15, -16, -15, -16, -15, -16, -15, -14, -15, -16, -15, -14, -13, -12, -11, -12, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -12, -13, -12, -13, -14, -13, -12, -13, -14, -15, -14, -13, -12, -13, -12, -11, -10, -11, -12, -11, -12, -13, -14, -13, -12, -13, -14, -13, -14, -15, -16, -17, -16, -17, -18, -17, -18, -17, -16, -17, -16, -15, -14, -15, -14, -13, -14, -15, -14, -13, -12, -13, -12, -13, -14, -15, -16, -15, -14, -13, -14, -13, -14, -15, -16, -17, -18, -17, -16, -17, -18, -17, -18, -17, -18, -17, -18, -17, -18, -17, -16, -15, -14, -15, -16, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -16, -15, -16, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -16, -15, -16, -15, -16, -15, -16, -15, -14, -15, -14, -15, -14, -15, -14, -13, -14, -13, -14, -15, -14, -13, -12, -13, -14, -15, -14, -13, -12, -11, -10, -11, -12, -11, -10, -11, -12, -11, -12, -11, -12, -13, -14, -15, -14, -15, -16, -15, -14, -15, -14, -15, -14, -13, -12, -11, -12, -11, -12, -13, -14, -13, -14, -13, -14, -13, -12, -11, -12, -13, -14, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -14, -15, -14, -13, -14, -15, -14, -15, -14, -15, -14, -15, -16, -15, -16, -15, -14, -15, -14, -15, -16, -17, -16, -17, -16, -17, -16, -15, -16, -15, -16, -15, -16, -17, -16, -17, -16, -15, -14, -15, -16, -15, -16, -15, -14, -15, -16, -15, -16, -17, -16, -17, -18, -17, -18, -17, -18, -17, -16, -17, -18, -17, -16, -17, -16, -17, -16, -17, -16, -15, -14, -15, -16, -17, -16, -15, -14, -15, -14, -15, -14, -15, -14, -15, -16, -15, -14, -15, -16, -15, -14, -15, -14, -13, -14, -13, -12, -13, -12, -11, -12, -11, -12, -11, -12, -11, -12, -13, -14, -13, -12, -13, -14, -15, -14, -15, -16, -15, -16, -15, -16, -17, -16, -17, -18, -19, -20, -19, -18, -19, -18, -19, -18, -17, -16, -17, -16, -17, -18, -17, -18, -19, -18, -19, -18, -17, -16, -17, -16, -15, -16, -15, -16, -15, -16, -17, -18, -19, -18, -19, -18, -17, -16, -17, -16, -17, -16, -15, -14, -15, -16, -15, -14, -15, -14, -13, -12, -11, -12, -13, -14, -13, -12, -13, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -16, -15, -16, -15, -16, -15, -16, -17, -16, -17, -18, -17, -18, -19, -18, -19, -20, -19, -18, -19, -18, -19, -20, -19, -18, -17, -16, -17, -18, -19, -18, -19, -18, -19, -20, -19, -18, -17, -18, -17, -18, -17, -18, -17, -18, -17, -18, -19, -20, -19, -18, -19, -18, -19, -18, -19, -20, -19, -18, -19, -18, -19, -20, -19, -18, -19, -18, -19, -18, -19, -18, -19, -18, -19, -18, -19, -18, -19, -18, -19, -18, -19, -18, -19, -18, -19, -18, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -15, -16, -15, -16, -15, -14, -15, -14, -13, -14, -15, -16, -15, -14, -13, -12, -13, -14, -15, -16, -15, -16, -15, -16, -17, -18, -17, -18, -17, -18, -17, -18, -17, -18, -17, -16, -15, -14, -13, -12, -13, -12, -13, -14, -13, -14, -15, -14, -15, -16, -15, -16, -15, -14, -15, -16, -15, -16, -15, -16, -15, -16, -15, -14, -13, -12, -13, -14, -13, -14, -13, -12, -13, -12, -11, -12, -13, -12, -11, -12, -11, -12, -11, -10, -11, -10, -11, -12, -13, -14, -13, -12, -11, -10, -11, -12, -11, -12, -11, -12, -11, -10, -11, -10, -11, -12, -11, -10, -9, -8, -9, -8, -9, -8, -9, -10, -9, -10, -9, -10, -9, -8, -9, -8, -7, -8, -9, -10, -9, -8, -7, -8, -9, -10, -9, -10, -11, -10, -11]"
8-Puzzle,27,Simulated Annealing (Linear),"(0, 2, 6, 7, 5, 3, 4, 1, 8)","(1, 7, 2, 8, 4, 5, 6, 3, 0)",-14,-8,-6,20.0,258,238.0,False,258,0.004920244216918945,"[-14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -13, -14, -13, -12, -13, -12, -13, -12, -13, -12, -11, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -11, -10, -11, -12, -11, -12, -11, -12, -11, -12, -11, -12, -13, -12, -11, -12, -11, -12, -11, -12, -11, -12, -11, -12, -11, -12, -11, -12, -11, -12, -11, -12, -11, -12, -11, -12, -13, -14, -15, -14, -13, -12, -13, -12, -13, -14, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -11, -10, -11, -10, -9, -10, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -10, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -10, -11, -10, -11, -10, -9, -10, -9, -10, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -10, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -10, -9, -8, -9, -8, -9, -8, -9, -8, -9, -10, -11, -10, -9, -8, -9, -10, -9, -10, -9, -8, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -11, -10, -9, -10, -9, -8]"
